Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5.0,12.5,8.0,249.8,187.0,5579.316,0.024119241,0.029964538,27.192984,0.0,Sep,6,2,9,4,Returning_Visitor,False,False
23.0,1215.3334,10.0,39.4,176.0,478.26,0.042145595,0.042708334,25.050621,0.0,May,3,2,8,9,Returning_Visitor,False,False
20.0,84.75,0.0,1005.4,62.0,803.50775,0.000531915,0.017091837,27.03298,0.0,Nov,6,10,4,18,Returning_Visitor,False,False
0.0,1104.2,8.0,15.2,385.0,4010.0642,0.005664488,0.004419192,5.866249,0.4,June,6,2,7,15,Returning_Visitor,False,False
23.0,85.04,0.0,278.0,136.0,1616.0834,0.015662579,0.013509414,36.955006,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
23.0,109.333336,1.0,358.75,162.0,202.83333,0.036842104,0.033524994,1.5583814,0.8,June,2,2,8,13,Returning_Visitor,False,False
3.0,84.55,0.0,399.33334,517.0,74.4,0.024747474,0.016547618,15.3956,0.8,May,2,2,4,19,Returning_Visitor,False,False
6.0,65.416664,10.0,29.5,199.0,512.9,0.018070819,0.013015873,7.868981,0.0,June,2,2,7,3,Returning_Visitor,False,False
8.0,211.8,8.0,284.0,136.0,1406.1,0.07477477,0.03974359,24.504858,0.0,Sep,2,7,1,10,New_Visitor,False,False
3.0,333.54,10.0,32.5,42.0,785.47437,0.027642276,0.0075,83.80838,0.8,June,6,2,1,3,Returning_Visitor,False,False
9.0,18.1,8.0,34.0,158.0,190.70833,0.00373444,0.026352357,23.664587,0.4,June,1,10,4,15,Returning_Visitor,False,False
23.0,1373.5,0.0,160.4,256.0,187.0,0.008914729,0.009230769,64.28793,0.4,Sep,2,6,1,3,Returning_Visitor,False,False
5.0,85.25,0.0,251.5,135.0,11250.486,0.002061856,0.0163943,3.919127,0.8,Nov,2,2,3,15,Returning_Visitor,False,False
3.0,116.2,0.0,8.0,115.0,1970.0,0.001785714,0.027362362,63.646534,0.8,Nov,6,2,7,3,Returning_Visitor,False,False
20.0,359.0,0.0,30.266666,1.0,2197.1953,0.00376506,0.015217391,27.03298,0.8,Nov,3,7,1,3,Returning_Visitor,False,False
27.0,1279.5,10.0,30.7,518.0,987.5,0.004030055,0.011675429,3.1796665,0.0,June,6,2,8,15,New_Visitor,False,False
3.0,433.1,0.0,166.0,175.0,1974.7026,0.057142857,0.05462185,63.646534,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
20.0,135.91667,0.0,522.1667,84.0,2517.0483,0.035714287,0.015787285,28.128767,0.0,Nov,3,6,7,19,Returning_Visitor,False,False
19.0,253.06667,10.0,105.666664,187.0,1278.091,0.036538463,0.03016129,39.42,0.8,May,3,7,7,15,Returning_Visitor,False,False
20.0,69.23333,0.0,121.0,67.0,1861.5,0.010967742,0.035619047,9.54306,0.0,June,6,2,8,13,Returning_Visitor,False,False
20.0,116.97222,8.0,347.5,83.0,1513.5667,0.026502732,0.016333332,17.284029,0.0,Nov,3,2,3,20,New_Visitor,False,False
3.0,186.9762,14.0,260.5,385.0,819.15,0.03425926,0.018055556,48.864,0.0,May,1,10,7,18,Returning_Visitor,False,False
9.0,175.46666,1.0,8.0,136.0,1828.9667,0.06428571,0.02159902,7.108148,0.8,May,6,2,3,19,Returning_Visitor,False,False
20.0,228.83333,0.0,140.5,148.0,2297.8013,0.002406417,0.010434783,9.429362,0.0,Nov,3,6,4,18,Returning_Visitor,False,False
20.0,258.14444,14.0,32.7,161.0,1231.7904,0.02345679,0.051754385,4.745737,0.8,Oct,3,7,7,3,Returning_Visitor,False,False
6.0,49.25,8.0,148.0,156.0,698.8333,0.024324324,0.005,13.60512,0.8,Sep,6,7,3,18,Returning_Visitor,False,False
20.0,78.3,0.0,696.2,26.0,1005.8061,0.12,0.058571428,44.358486,0.0,Nov,1,7,3,2,Returning_Visitor,False,False
21.0,334.6,0.0,12.833333,73.0,418.84445,0.015762273,0.001086957,13.818527,0.0,Nov,2,2,7,10,Returning_Visitor,False,False
9.0,199.75,14.0,256.06668,106.0,5703.4766,0.010009921,0.045526367,15.3956,0.8,June,3,2,7,19,Returning_Visitor,False,False
6.0,84.55,0.0,103.5,397.0,101.75,0.07413793,0.046190474,3.8894594,0.0,Nov,6,10,7,18,New_Visitor,False,False
5.0,39.48,0.0,331.75,227.0,877.9167,0.002,0.073696144,10.129596,0.8,May,6,6,7,8,Returning_Visitor,False,False
12.0,143.51428,10.0,39.2,25.0,4651.6123,0.028985508,0.014736842,79.48404,0.2,Sep,3,2,4,9,Returning_Visitor,False,False
3.0,27.25,0.0,204.34666,40.0,423.16666,0.005177873,0.010481956,23.13,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
12.0,140.9,1.0,313.0,423.0,1076.9778,0.01607143,0.015333333,38.123688,0.0,May,6,2,7,12,Returning_Visitor,False,False
9.0,163.375,8.0,64.4,248.0,507.33334,0.002259887,0.015262515,13.60512,0.4,Nov,3,2,7,3,Returning_Visitor,False,False
20.0,150.13333,8.0,378.8,124.0,328.9,0.012068966,0.044680852,27.192984,0.0,May,2,7,3,3,Returning_Visitor,False,False
9.0,56.4,14.0,122.5,33.0,1939.156,0.018974358,0.016921297,7.848539,0.0,Sep,6,2,9,3,Returning_Visitor,False,False
11.0,47.666668,0.0,560.0,343.0,3289.5,0.028985508,0.024205606,12.152105,0.2,June,2,2,7,13,Returning_Visitor,False,False
6.0,152.0,0.0,258.25,195.0,842.4236,0.014830918,0.056528673,27.973417,0.0,Sep,3,6,3,18,Returning_Visitor,False,False
20.0,57.958332,14.0,154.83333,256.0,960.73334,0.010485437,0.02061552,8.960748,0.0,Sep,6,10,8,9,New_Visitor,False,False
1.0,50.0,0.0,298.33334,397.0,1272.9166,0.005504587,0.05462185,6.80129,0.0,Sep,6,7,7,15,Returning_Visitor,False,False
9.0,28.125,10.0,260.5,136.0,561.25,0.004511278,0.016570512,34.4925,0.8,Oct,3,2,7,3,Returning_Visitor,False,False
20.0,329.2976,0.0,323.0,195.0,577.0,0.012926829,0.06514881,10.129596,0.0,May,2,2,3,15,Returning_Visitor,False,False
12.0,450.4,0.0,62.6,194.0,562.3,0.028,0.007619048,22.964117,0.8,May,6,6,3,11,Returning_Visitor,False,False
23.0,52.75,0.0,77.958336,385.0,584.13336,0.000684932,0.009811828,215.00941,0.8,Nov,3,2,3,3,Returning_Visitor,False,False
3.0,48.833332,8.0,27.6,222.0,925.3333,0.01027027,0.027790835,6.70944,0.4,June,3,2,7,2,Returning_Visitor,False,False
20.0,33.866665,0.0,2166.5,247.0,941.4667,0.08461539,0.03190731,62.516644,0.0,Sep,6,2,7,18,Returning_Visitor,False,False
3.0,318.64102,0.0,44.5,104.0,9050.46,0.010009921,0.03265306,6.8871813,0.8,May,1,6,4,18,Returning_Visitor,False,False
3.0,47.3,8.0,174.0,129.0,925.3333,0.017156864,0.02136752,8.126194,0.4,Nov,6,2,8,15,Returning_Visitor,False,False
2.0,1373.5,0.0,985.41907,75.0,96.25,0.001449275,0.019961873,44.612,0.8,May,3,7,7,10,New_Visitor,False,False
0.0,31.2,14.0,139.75,135.0,1507.3334,0.006439394,0.023928571,10.170028,0.8,June,6,2,4,3,Returning_Visitor,False,False
12.0,190.28572,8.0,625.5,61.0,473.75,0.008914729,0.012080406,13.073294,0.4,May,2,2,7,2,Returning_Visitor,False,False
20.0,770.7389,14.0,323.0,92.0,4155.6206,0.01607143,0.035585586,112.44062,0.8,June,6,10,4,20,Returning_Visitor,False,False
9.0,193.0,0.0,1368.0,176.0,2872.719,0.004385217,0.004609929,3.5411458,0.0,June,3,2,8,18,Returning_Visitor,False,False
20.0,324.3,0.0,123.333336,33.0,1888.5476,0.007264957,0.011363949,10.413581,0.4,Nov,2,2,4,18,Returning_Visitor,False,False
9.0,67.5,10.0,122.0,2.0,459.66666,0.011678832,0.028333332,8.216178,0.0,Sep,2,7,7,20,Returning_Visitor,False,False
5.0,71.375,0.0,118.5,6.0,11246.134,0.090322584,0.014283416,92.904175,0.0,June,6,2,2,11,Returning_Visitor,False,False
6.0,107.7,0.0,288.375,193.0,1291.3512,0.002769231,0.051612902,8.421922,0.0,Sep,6,2,2,2,Returning_Visitor,False,False
2.0,875.0,8.0,41.0,423.0,9485.375,0.016117215,0.051754385,5.185165,0.0,May,6,6,7,18,Returning_Visitor,False,False
2.0,249.0,0.0,247.75,187.0,623.0267,0.001111111,0.030496867,29.774727,0.0,Sep,3,2,2,3,Returning_Visitor,False,False
6.0,136.4,14.0,64.4,127.0,1548.0863,0.011678832,0.016226074,3.5411458,0.8,Nov,2,2,1,8,Returning_Visitor,False,False
0.0,84.55,0.0,482.4,26.0,211.33333,0.006451613,0.096296296,13.781508,0.0,May,1,2,4,3,Returning_Visitor,False,False
9.0,172.0,10.0,69.6,343.0,1610.9166,0.002298851,0.03291246,21.419437,0.0,Sep,2,2,1,8,Returning_Visitor,False,False
3.0,345.0,0.0,2166.5,188.0,577.0,0.005230769,0.027309941,31.318857,0.0,June,6,2,7,9,New_Visitor,False,False
21.0,578.5,0.0,48.3,29.0,23.666666,0.002959159,0.02563492,8.63172,0.8,May,6,6,7,7,Returning_Visitor,False,False
3.0,345.0,0.0,191.0,351.0,168.84616,0.08461539,0.014736842,0.81830657,0.8,Nov,2,6,4,2,Returning_Visitor,False,False
3.0,146.9,8.0,176.0,28.0,2566.221,0.010833333,0.032583773,57.065464,0.0,Nov,6,2,3,9,Returning_Visitor,False,False
5.0,9.6,0.0,28.5,225.0,19.6,0.012382578,0.005695387,19.619799,0.0,Nov,2,7,9,18,Returning_Visitor,False,False
3.0,259.18332,14.0,63.0,42.0,9.0,0.002061856,0.012201868,36.703693,0.8,Nov,1,6,4,2,Returning_Visitor,False,False
3.0,25.7,0.0,663.9167,15.0,2618.6812,0.020289855,0.022549177,177.52882,0.0,Sep,6,7,3,7,Returning_Visitor,False,False
20.0,201.33333,0.0,2549.375,24.0,4554.693,0.012900188,0.03870588,26.130362,0.8,Sep,6,2,3,2,Returning_Visitor,False,False
0.0,68.0,10.0,32.2,225.0,886.57,0.023794873,0.034027778,22.923412,0.8,June,6,2,9,13,Returning_Visitor,False,False
6.0,65.416664,1.0,12.833333,686.0,1151.0,0.018642295,0.064367816,32.1908,0.0,Nov,3,2,9,3,Returning_Visitor,False,False
3.0,49.125,0.0,103.5,195.0,2874.0833,0.024623657,0.018253967,27.192984,0.4,June,3,10,4,15,Returning_Visitor,False,False
6.0,203.5,0.0,369.0,47.0,661.44556,0.017534722,0.02575,0.13183701,0.0,Sep,6,6,1,2,Returning_Visitor,False,False
12.0,234.56667,0.0,103.0,153.0,102.0,0.021052632,0.02883646,10.834311,0.8,June,6,2,3,18,Returning_Visitor,False,False
0.0,143.625,0.0,243.0,75.0,658.9167,0.042145595,0.054710146,28.128767,0.8,Nov,1,6,8,2,New_Visitor,False,False
3.0,14.0,14.0,71.1,227.0,150.0,0.041333333,0.017091837,28.16893,0.8,Nov,2,2,7,3,Returning_Visitor,False,False
20.0,38.6,1.0,235.0,256.0,95.0,0.08888889,0.018035252,24.872086,0.8,May,3,2,1,11,Returning_Visitor,False,False
20.0,53.25,0.0,97.166664,150.0,242.0,0.02384954,0.031897437,9.836358,0.4,Sep,2,2,2,3,Returning_Visitor,False,False
5.0,451.2836,1.0,17.333334,271.0,1860.95,0.027272727,0.06514881,31.9032,0.8,Sep,3,6,4,20,New_Visitor,False,False
0.0,162.41667,14.0,227.25,207.0,1202.9048,0.035714287,0.01562134,5.513976,0.8,May,6,6,1,12,Returning_Visitor,False,False
9.0,390.5,10.0,241.0,67.0,1088.05,0.007906977,0.010714286,19.032936,0.8,Sep,3,2,7,8,Returning_Visitor,False,False
6.0,40.9,0.0,62.6,189.0,9485.375,0.024747474,0.021935483,27.777258,0.4,Nov,6,2,7,15,Returning_Visitor,False,False
6.0,175.33333,0.0,514.0,225.0,865.0,0.036190476,0.017133957,82.12368,0.0,Sep,1,2,4,4,Returning_Visitor,False,False
8.0,176.48901,14.0,482.4,240.0,330.0,0.002212389,0.032839507,4.280302,0.8,May,6,7,7,11,Returning_Visitor,False,False
5.0,166.0,8.0,123.333336,339.0,6235.066,0.015662579,0.026412306,5.145929,0.8,Oct,3,7,2,11,Returning_Visitor,False,False
3.0,471.06,0.0,160.0,27.0,457.9,0.000668896,0.02563492,32.317116,0.8,Nov,6,7,7,15,Returning_Visitor,False,False
3.0,143.58333,0.0,138.0,2.0,849.5417,0.001034483,0.02917153,26.450464,0.0,Sep,2,6,2,3,Returning_Visitor,False,False
19.0,204.09525,0.0,625.5,391.0,760.25,0.004731183,0.014736467,8.421922,0.8,Nov,6,2,3,9,Returning_Visitor,False,False
20.0,93.4,8.0,35.7,42.0,598.25,0.018571429,0.02159902,57.964176,0.8,Nov,6,2,2,7,Returning_Visitor,False,False
3.0,265.75,8.0,32.5,146.0,821.275,0.006025974,0.001799477,29.774727,0.0,June,6,10,8,11,Returning_Visitor,False,False
3.0,180.0,0.0,39.4,287.0,306.33334,0.001909722,0.005446194,36.955006,0.0,Sep,6,6,8,15,Returning_Visitor,False,False
6.0,67.5,0.0,55.0,42.0,860.31665,0.006722689,0.008928571,1.2576956,0.0,May,2,10,3,3,Returning_Visitor,False,False
8.0,108.0,14.0,559.0833,221.0,641.69446,0.005504587,0.026063126,23.82325,0.0,Nov,2,2,4,13,Returning_Visitor,False,False
27.0,110.3,0.0,176.0,75.0,2527.0833,0.02672811,0.024266668,16.72937,0.0,Sep,6,2,1,7,Returning_Visitor,False,False
8.0,156.83333,14.0,430.33334,24.0,1460.5667,0.08888889,0.007471264,64.33044,0.0,Nov,6,2,7,15,Returning_Visitor,False,False
0.0,186.9762,10.0,97.166664,225.0,3608.4329,0.002173913,0.03013889,3.2295182,0.0,Nov,3,7,4,2,Returning_Visitor,False,False
5.0,2720.5,0.0,1109.5333,176.0,2109.919,0.008695652,0.017682256,49.95438,0.4,Oct,3,2,1,3,Returning_Visitor,False,False
27.0,42.4,0.0,176.0,86.0,2632.1892,0.007783883,0.017682256,30.872272,0.8,Sep,6,10,8,11,New_Visitor,False,False
0.0,172.2,1.0,166.0,127.0,1010.25,0.001034483,0.008571429,23.82325,0.0,June,6,7,4,18,Returning_Visitor,False,False
19.0,248.66667,14.0,103.0,47.0,6418.819,0.036190476,0.012466437,33.41,0.8,Sep,6,2,7,3,Returning_Visitor,False,False
6.0,423.0,0.0,559.0833,136.0,1363.2635,0.011149826,0.02061552,2.3043225,0.0,June,2,2,1,18,Returning_Visitor,False,False
0.0,50.666668,14.0,163.66667,187.0,1974.7026,0.02384954,0.024611656,21.032335,0.0,Sep,3,10,4,3,Returning_Visitor,False,False
9.0,175.33333,10.0,146.0,4.0,542.3333,0.006456456,0.005855856,32.707306,0.0,Sep,6,7,3,18,Returning_Visitor,False,False
12.0,438.33096,0.0,72.5,106.0,3301.2222,0.031111112,0.02159902,14.892108,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
5.0,345.83334,0.0,258.25,4.0,941.4667,0.021333333,0.022413792,20.509638,0.0,Sep,6,7,7,3,Returning_Visitor,False,False
5.0,345.0,0.0,122.5,75.0,797.1667,0.004731183,0.017133957,16.437847,0.0,Nov,6,6,3,9,New_Visitor,False,False
5.0,296.2,10.0,148.0,106.0,6860.633,0.02672811,0.013784185,32.707306,0.0,Nov,6,7,3,2,Returning_Visitor,False,False
23.0,101.75,14.0,193.25,70.0,1559.65,0.002061856,0.019107142,9.193989,0.0,Sep,3,6,4,3,Returning_Visitor,False,False
5.0,119.566666,0.0,141.0,517.0,1861.5,0.003070175,0.005833333,0.13920063,0.0,Nov,3,10,4,4,Returning_Visitor,False,False
19.0,345.0,14.0,138.75,75.0,931.5,0.004022989,0.017328726,34.277084,0.0,June,6,7,9,20,Returning_Visitor,False,False
6.0,118.75,0.0,1830.5,135.0,5093.3,0.003850267,0.084,70.31635,0.0,May,6,2,8,7,New_Visitor,False,False
9.0,171.375,8.0,276.08,240.0,196.2,0.057142857,0.052154195,7.935286,0.0,June,6,6,7,2,Returning_Visitor,False,False
5.0,110.3,14.0,145.0,423.0,1792.4667,0.011481481,0.021391444,47.931282,0.0,June,6,10,4,18,Returning_Visitor,False,False
2.0,37.5,10.0,61.0,6.0,345.12,0.004385217,0.033524994,2.2090034,0.0,Nov,2,2,2,18,Returning_Visitor,False,False
0.0,175.33333,0.0,343.0,195.0,1171.3334,0.00373444,0.005454545,32.1908,0.0,June,1,2,3,20,Returning_Visitor,False,False
3.0,252.5,10.0,212.8,58.0,1998.4441,0.02595238,0.005069124,22.329348,0.0,May,6,2,7,7,New_Visitor,False,False
1.0,167.375,1.0,1037.15,271.0,4157.6333,0.005050505,0.03735632,18.133883,0.4,Oct,2,2,4,18,Returning_Visitor,False,False
3.0,91.9,14.0,148.5,67.0,1288.1306,0.027380953,0.039285716,50.81418,0.4,May,3,6,7,8,Returning_Visitor,False,False
3.0,98.25,0.0,97.166664,221.0,382.03333,0.003301887,0.014086022,1.2576956,0.4,June,6,7,4,3,Returning_Visitor,False,False
6.0,118.75,0.0,693.0,18.0,2464.2944,0.004851285,0.003655914,5.185165,0.2,June,6,2,8,15,New_Visitor,False,False
20.0,187.9,10.0,97.75,148.0,796.25,0.00931255,0.009552573,6.786959,0.8,Nov,6,2,8,9,Returning_Visitor,False,False
9.0,32.1,10.0,13.25,18.0,3395.7295,0.03030303,0.020714287,6.3808627,0.0,Sep,6,2,3,3,Returning_Visitor,False,False
9.0,2086.75,0.0,96.2,27.0,6235.066,0.008767123,0.001333333,62.77367,0.0,Oct,6,2,8,20,Returning_Visitor,False,False
21.0,49.083332,0.0,122.5,315.0,1739.575,0.005847953,0.0136723,92.48221,0.2,Sep,1,10,7,18,Returning_Visitor,False,False
3.0,293.57858,14.0,77.958336,84.0,211.41667,0.002406417,0.009302326,86.336235,0.8,May,3,2,8,3,Returning_Visitor,False,False
11.0,88.75,14.0,136.5,292.0,7091.6978,0.000645161,0.007459475,360.95337,0.0,Sep,3,2,3,18,Returning_Visitor,False,False
5.0,174.0,14.0,278.25,83.0,2084.4795,0.027380953,0.03291246,68.91364,0.8,May,1,6,7,18,Returning_Visitor,False,False
6.0,184.73334,0.0,17.0,155.0,1953.5375,0.04781874,0.009539422,3.2777445,0.0,June,3,7,7,20,Returning_Visitor,False,False
21.0,160.5,14.0,201.4,220.0,7012.2666,0.002439024,0.002614379,57.588924,0.0,Nov,6,2,2,2,Returning_Visitor,False,False
23.0,230.39484,0.0,358.75,304.0,2665.798,0.024623657,0.002564103,52.284912,0.8,June,2,2,7,3,Returning_Visitor,False,False
2.0,101.75,0.0,47.5,4.0,1539.0,0.027380953,0.005654762,5.185165,0.0,May,3,2,1,9,Returning_Visitor,False,False
9.0,217.08333,1.0,127.5,518.0,835.06665,0.010833333,0.0243928,18.209957,0.0,June,6,2,1,11,Returning_Visitor,False,False
6.0,307.3,0.0,256.06668,17.0,1429.6167,0.002564103,0.021947073,42.221504,0.8,Sep,6,10,8,2,Returning_Visitor,False,False
9.0,11.0,14.0,54.916668,115.0,1106.3334,0.0125,0.014,37.41814,0.0,Sep,2,6,1,18,Returning_Visitor,False,False
9.0,45.2,0.0,1220.0,33.0,543.5,0.013333333,0.01644733,30.609556,0.0,June,3,6,7,4,Returning_Visitor,False,False
0.0,176.5,10.0,148.0,51.0,165.4,0.002469136,0.016561376,5.214691,0.8,Sep,6,10,4,19,Returning_Visitor,False,False
0.0,698.13336,0.0,256.06668,18.0,766.2167,0.004030055,0.020244755,18.8649,0.8,Nov,6,7,7,19,Returning_Visitor,False,False
0.0,611.04706,10.0,32.5,96.0,34.2,0.028,0.024712645,51.003082,0.0,June,6,2,7,18,Returning_Visitor,False,False
12.0,431.0,0.0,286.08334,47.0,2408.3127,0.005230769,0.12142857,1.5893298,0.0,June,1,2,3,18,Returning_Visitor,False,False
3.0,165.1,0.0,58.0,102.0,1658.125,0.015517241,0.01764706,2.394918,0.0,Sep,3,2,7,9,Returning_Visitor,False,False
5.0,154.0,0.0,56.5,127.0,3098.993,0.004512398,0.055396825,16.72937,0.0,Sep,3,10,7,8,Returning_Visitor,False,False
20.0,215.25,14.0,1368.0,161.0,604.5,0.002325581,0.013015873,25.050621,0.0,Sep,3,6,7,7,Returning_Visitor,False,False
9.0,253.1,0.0,174.0,135.0,181.26666,0.039473683,0.06939394,49.95438,0.0,Nov,2,10,8,7,Returning_Visitor,False,False
6.0,592.0014,0.0,191.0,136.0,1288.1306,0.014038462,0.04822756,23.82325,0.0,Nov,2,7,2,11,Returning_Visitor,False,False
3.0,190.28572,1.0,162.5,423.0,479.86667,0.005649718,0.020244755,24.2865,0.8,Sep,6,2,4,15,Returning_Visitor,False,False
19.0,39.2,10.0,138.75,385.0,5018.328,0.006036217,0.021947073,9.028407,0.0,Nov,6,2,4,10,Returning_Visitor,False,False
20.0,228.02777,14.0,629.0,2.0,1329.262,0.008914729,0.066190474,4.350514,0.0,June,2,2,7,3,Returning_Visitor,False,False
23.0,76.6,1.0,202.5,305.0,390.7738,0.06363636,0.003694084,6.8317924,0.0,Nov,6,2,4,11,Returning_Visitor,False,False
0.0,84.333336,0.0,69.0,2.0,431.0,0.009345794,0.03392857,4.4280524,0.0,Nov,6,2,7,3,New_Visitor,False,False
3.0,312.0,0.0,279.5,501.0,8068.742,0.007452575,0.020562772,9.193989,0.8,Sep,2,7,4,11,Returning_Visitor,False,False
3.0,415.55,10.0,29.5,292.0,732.34485,0.09,0.034895834,21.478994,0.0,Sep,6,10,7,18,Returning_Visitor,False,False
8.0,95.6,0.0,39.4,221.0,25.2,0.023333333,0.014721408,62.868313,0.8,June,6,2,3,4,Returning_Visitor,False,False
5.0,391.68332,10.0,62.75,102.0,732.34485,0.018604651,0.020562772,22.659412,0.0,Sep,6,2,7,3,Returning_Visitor,False,False
12.0,162.7,0.0,8.0,226.0,1017.9667,0.04090909,0.010714286,5.316109,0.0,Sep,3,2,7,3,New_Visitor,False,False
6.0,451.2836,14.0,775.5,328.0,5175.3774,0.014875647,0.024761906,11.988,0.0,Sep,1,7,7,15,Returning_Visitor,False,False
0.0,52.875,0.0,402.0,155.0,165.4,0.002469136,0.021212121,29.774727,0.0,Nov,3,7,4,9,Returning_Visitor,False,False
5.0,84.55,14.0,222.0,115.0,28.2,0.02020202,0.01587654,4.074921,0.0,Sep,3,6,9,18,Returning_Visitor,False,False
6.0,137.9,10.0,384.0,127.0,856.3333,0.025333334,0.024242423,10.129596,0.0,Nov,6,2,7,18,Returning_Visitor,False,False
2.0,166.0,0.0,239.0,26.0,3778.345,0.003093259,0.016095238,3.3568928,0.0,May,6,2,2,15,Returning_Visitor,False,False
6.0,146.9,10.0,32.2,248.0,494.66666,0.005050505,0.0075,19.4281,0.8,May,6,2,3,19,Returning_Visitor,False,False
2.0,73.0,1.0,629.0,86.0,1243.5,0.022580644,0.020659074,16.706572,0.4,Sep,6,6,9,11,Returning_Visitor,False,False
6.0,162.41667,0.0,719.0,158.0,1525.6666,0.001923077,0.011675429,144.3935,0.8,June,6,2,2,9,Returning_Visitor,False,False
9.0,224.875,0.0,32.5,127.0,41.133335,0.003883495,0.002159624,31.318857,0.0,Sep,3,2,3,3,Returning_Visitor,False,False
23.0,440.58334,14.0,521.9792,18.0,1127.25,0.003850267,0.030151514,27.741772,0.0,Nov,6,2,7,18,Returning_Visitor,False,False
5.0,66.333336,0.0,61.0,414.0,831.0,0.01294547,0.032954544,74.088,0.0,Sep,6,2,9,9,Returning_Visitor,False,False
12.0,40.166668,0.0,139.75,8.0,175.91667,0.000531915,0.04386447,246.75859,0.8,May,3,7,7,3,Returning_Visitor,False,False
6.0,177.6,14.0,428.5476,339.0,2016.5645,0.072222225,0.0195595,1.9124222,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
20.0,60.083332,0.0,88.9,4.0,543.5,0.006439394,0.028235128,6.324477,0.8,June,6,2,8,8,Returning_Visitor,False,False
9.0,210.6,0.0,62.6,429.0,1660.3547,0.009433962,0.02059394,1.5583814,0.0,June,6,10,7,2,Returning_Visitor,False,False
5.0,203.28,14.0,100.25,27.0,283.7,0.017351104,0.025760906,25.484,0.0,June,3,6,7,2,Returning_Visitor,False,False
3.0,53.25,8.0,518.8,120.0,3978.2458,0.021333333,0.018485839,56.62364,0.2,Sep,6,7,1,3,Returning_Visitor,False,False
9.0,573.5,0.0,120.666664,326.0,838.1667,0.006593407,0.028165804,6.786959,0.4,May,6,2,3,18,Returning_Visitor,False,False
9.0,130.55,10.0,38.9,102.0,1078.2,0.006741573,0.009289617,11.454695,0.0,Sep,1,2,9,18,Returning_Visitor,False,False
1.0,294.07053,8.0,468.4,2.0,200.93333,0.021311475,0.039074074,52.083427,0.8,Nov,2,7,7,3,Returning_Visitor,False,False
5.0,105.375,14.0,84.5,155.0,2577.9604,0.010009921,0.061313774,2.9732144,0.0,Sep,6,7,7,3,Returning_Visitor,False,False
5.0,210.77777,14.0,23.2,162.0,2805.038,0.002406417,0.03754386,30.609556,0.0,May,2,2,1,13,Returning_Visitor,False,False
3.0,5.5,14.0,211.6,397.0,182.41667,0.010752688,0.029549858,22.020716,0.8,May,6,10,4,20,Returning_Visitor,False,False
23.0,60.083332,8.0,248.16667,162.0,1301.3,0.016216217,0.01644733,10.12275,0.8,June,3,2,7,18,Returning_Visitor,False,False
27.0,243.25,0.0,63.1,83.0,722.7,0.001094276,0.020921987,17.095287,0.8,Nov,6,2,7,13,Returning_Visitor,False,False
20.0,438.33096,8.0,53.4,110.0,67.333336,0.015892388,0.007885305,9.930187,0.0,June,2,7,7,3,New_Visitor,False,False
6.0,11.0,8.0,929.0,106.0,6053.467,0.005092593,0.036488093,47.303703,0.0,May,6,2,7,18,Returning_Visitor,False,False
20.0,81.833336,10.0,130.51666,70.0,38.358334,0.020767195,0.017894737,17.095287,0.4,June,6,6,7,3,Returning_Visitor,False,False
12.0,493.75,0.0,64.4,0.0,1622.8833,0.000892857,0.01904762,22.899721,0.0,Nov,6,7,7,15,Returning_Visitor,False,False
3.0,60.366665,14.0,646.0,385.0,697.5867,0.000641026,0.024712645,16.322445,0.0,May,2,6,1,20,Returning_Visitor,False,False
3.0,280.33667,1.0,201.0,248.0,1078.2,0.007903295,0.003389831,2.2090034,0.0,Nov,1,7,7,11,Returning_Visitor,False,False
6.0,162.49118,0.0,740.0,414.0,567.25,0.09047619,0.013611111,1.9845558,0.8,June,2,6,2,10,Returning_Visitor,False,False
9.0,1652.0,14.0,1949.1666,40.0,2621.6213,0.001142857,0.031111112,42.221504,0.4,Sep,2,2,7,2,Returning_Visitor,False,False
9.0,17.333334,0.0,26.0,106.0,4208.752,0.001169591,0.03287037,70.25958,0.8,Nov,6,2,3,2,Returning_Visitor,False,False
3.0,107.7,0.0,232.8,122.0,851.0,0.006716418,0.041269843,2.2272787,0.0,June,3,2,3,11,Returning_Visitor,False,False
6.0,58.5,0.0,2166.5,339.0,1548.0863,0.001092896,0.018594105,34.972507,0.0,May,8,7,7,3,Returning_Visitor,False,False
12.0,143.625,0.0,162.5,141.0,673.4814,0.006479313,0.032142855,23.82325,0.4,Nov,6,2,4,18,Returning_Visitor,False,False
